cases,cumulative_cases,date_report,province
1,1012,12-03-2021,NL
0,1012,13-03-2021,NL
0,1012,14-03-2021,NL
0,1012,15-03-2021,NL
1,1013,16-03-2021,NL
0,1013,17-03-2021,NL
1,1014,18-03-2021,NL
0,1014,19-03-2021,NL
0,1014,20-03-2021,NL
0,1014,21-03-2021,NL
0,1014,22-03-2021,NL
0,1014,23-03-2021,NL
1,1015,24-03-2021,NL
0,1015,25-03-2021,NL
0,1015,26-03-2021,NL
0,1015,27-03-2021,NL
1,1016,28-03-2021,NL
0,1016,29-03-2021,NL
2,1018,30-03-2021,NL
1,1019,31-03-2021,NL
1,1020,01-04-2021,NL
0,1020,02-04-2021,NL
0,1020,03-04-2021,NL
0,1020,04-04-2021,NL
0,1020,05-04-2021,NL
0,1020,06-04-2021,NL
1,1021,07-04-2021,NL
1,1022,08-04-2021,NL
3,1025,09-04-2021,NL
4,1029,10-04-2021,NL
1,1030,11-04-2021,NL
0,1030,12-04-2021,NL
1,1031,13-04-2021,NL
3,1034,14-04-2021,NL
2,1036,15-04-2021,NL
3,1039,16-04-2021,NL
3,1042,17-04-2021,NL
1,1043,18-04-2021,NL
3,1046,19-04-2021,NL
2,1048,20-04-2021,NL
1,1049,21-04-2021,NL
3,1052,22-04-2021,NL
1,1053,23-04-2021,NL
3,1056,24-04-2021,NL
2,1058,25-04-2021,NL
4,1062,26-04-2021,NL
0,1062,27-04-2021,NL
4,1066,28-04-2021,NL
2,1068,29-04-2021,NL
8,1076,30-04-2021,NL
5,1081,01-05-2021,NL
18,1099,02-05-2021,NL
5,1104,03-05-2021,NL
4,1108,04-05-2021,NL
6,1114,05-05-2021,NL
6,1120,06-05-2021,NL
7,1127,07-05-2021,NL
6,1133,08-05-2021,NL
5,1138,09-05-2021,NL
3,1141,10-05-2021,NL
15,1156,11-05-2021,NL
10,1166,12-05-2021,NL
7,1173,13-05-2021,NL
6,1179,14-05-2021,NL
5,1184,15-05-2021,NL
9,1193,16-05-2021,NL
10,1203,17-05-2021,NL
6,1209,18-05-2021,NL
3,1212,19-05-2021,NL
4,1216,20-05-2021,NL
10,1226,21-05-2021,NL
4,1230,22-05-2021,NL
23,1253,23-05-2021,NL
5,1258,24-05-2021,NL
11,1269,25-05-2021,NL
4,1273,26-05-2021,NL
6,1279,27-05-2021,NL
14,1293,28-05-2021,NL
9,1302,29-05-2021,NL
7,1309,30-05-2021,NL
2,1311,31-05-2021,NL
6,1317,01-06-2021,NL
17,1334,02-06-2021,NL
6,1340,03-06-2021,NL
2,1342,04-06-2021,NL
5,1347,05-06-2021,NL
5,1352,06-06-2021,NL
2,1354,07-06-2021,NL
3,1357,08-06-2021,NL
3,1360,09-06-2021,NL
5,1365,10-06-2021,NL
3,1368,11-06-2021,NL
6,1374,12-06-2021,NL
1,1375,13-06-2021,NL
4,1379,14-06-2021,NL
2,1381,15-06-2021,NL
1,1382,16-06-2021,NL
1,1383,17-06-2021,NL
0,1383,18-06-2021,NL
0,1383,19-06-2021,NL
0,1383,20-06-2021,NL
0,1383,21-06-2021,NL
1,1384,22-06-2021,NL
0,1384,23-06-2021,NL
0,1384,24-06-2021,NL
0,1384,25-06-2021,NL
0,1384,26-06-2021,NL
0,1384,27-06-2021,NL
1,1385,28-06-2021,NL
0,1385,29-06-2021,NL
1,1386,30-06-2021,NL
0,1386,01-07-2021,NL
1,1387,02-07-2021,NL
0,1387,03-07-2021,NL
0,1387,04-07-2021,NL
13,1400,05-07-2021,NL
0,1400,06-07-2021,NL
0,1400,07-07-2021,NL
0,1400,08-07-2021,NL
2,1402,09-07-2021,NL
0,1402,10-07-2021,NL
0,1402,11-07-2021,NL
0,1402,12-07-2021,NL
5,1407,13-07-2021,NL
3,1410,14-07-2021,NL
23,1433,15-07-2021,NL
0,1433,16-07-2021,NL
0,1433,17-07-2021,NL
0,1433,18-07-2021,NL
4,1437,19-07-2021,NL
0,1437,20-07-2021,NL
0,1437,21-07-2021,NL
0,1437,22-07-2021,NL
0,1437,23-07-2021,NL
0,1437,24-07-2021,NL
0,1437,25-07-2021,NL
0,1437,26-07-2021,NL
0,1437,27-07-2021,NL
0,1437,28-07-2021,NL
0,1437,29-07-2021,NL
0,1437,30-07-2021,NL
0,1437,31-07-2021,NL
0,1437,01-08-2021,NL
3,1440,02-08-2021,NL
0,1440,03-08-2021,NL
1,1441,04-08-2021,NL
0,1441,05-08-2021,NL
2,1443,06-08-2021,NL
0,1443,07-08-2021,NL
0,1443,08-08-2021,NL
0,1443,09-08-2021,NL
0,1443,10-08-2021,NL
0,1443,11-08-2021,NL
0,1443,12-08-2021,NL
4,1447,13-08-2021,NL
0,1447,14-08-2021,NL
0,1447,15-08-2021,NL
3,1450,16-08-2021,NL
0,1450,17-08-2021,NL
6,1456,18-08-2021,NL
0,1456,19-08-2021,NL
2,1458,20-08-2021,NL
0,1458,21-08-2021,NL
0,1458,22-08-2021,NL
2,1460,23-08-2021,NL
0,1460,24-08-2021,NL
2,1462,25-08-2021,NL
0,1462,26-08-2021,NL
7,1469,27-08-2021,NL
0,1469,28-08-2021,NL
0,1469,29-08-2021,NL
9,1478,30-08-2021,NL
0,1478,31-08-2021,NL
8,1486,01-09-2021,NL
0,1486,02-09-2021,NL
5,1491,03-09-2021,NL
0,1491,04-09-2021,NL
0,1491,05-09-2021,NL
15,1506,06-09-2021,NL
5,1511,07-09-2021,NL
9,1520,08-09-2021,NL
0,1520,09-09-2021,NL
12,1532,10-09-2021,NL
0,1532,11-09-2021,NL
0,1532,12-09-2021,NL
9,1541,13-09-2021,NL
0,1541,14-09-2021,NL
10,1551,15-09-2021,NL
0,1551,16-09-2021,NL
4,1555,17-09-2021,NL
0,1555,18-09-2021,NL
0,1555,19-09-2021,NL
15,1570,20-09-2021,NL
16,1586,21-09-2021,NL
23,1609,22-09-2021,NL
0,1609,23-09-2021,NL
45,1654,24-09-2021,NL
14,1668,25-09-2021,NL
24,1692,26-09-2021,NL
25,1717,27-09-2021,NL
14,1731,28-09-2021,NL
16,1747,29-09-2021,NL
0,1747,30-09-2021,NL
41,1788,01-10-2021,NL
8,1796,02-10-2021,NL
8,1804,03-10-2021,NL
15,1819,04-10-2021,NL
5,1824,05-10-2021,NL
9,1833,06-10-2021,NL
7,1840,07-10-2021,NL
8,1848,08-10-2021,NL
0,1848,09-10-2021,NL
0,1848,10-10-2021,NL
0,1848,11-10-2021,NL
21,1869,12-10-2021,NL
4,1873,13-10-2021,NL
4,1877,14-10-2021,NL
4,1881,15-10-2021,NL
0,1881,16-10-2021,NL
0,1881,17-10-2021,NL
8,1889,18-10-2021,NL
0,1889,19-10-2021,NL
9,1898,20-10-2021,NL
0,1898,21-10-2021,NL
30,1928,22-10-2021,NL
0,1928,23-10-2021,NL
0,1928,24-10-2021,NL
36,1964,25-10-2021,NL
0,1964,26-10-2021,NL
20,1984,27-10-2021,NL
0,1984,28-10-2021,NL
8,1992,29-10-2021,NL
0,1992,30-10-2021,NL
0,1992,31-10-2021,NL
2,1994,01-11-2021,NL
0,1994,02-11-2021,NL
1,1995,03-11-2021,NL
0,1995,04-11-2021,NL
8,2003,05-11-2021,NL
0,2003,06-11-2021,NL
0,2003,07-11-2021,NL
9,2012,08-11-2021,NL
0,2012,09-11-2021,NL
7,2019,10-11-2021,NL
0,2019,11-11-2021,NL
6,2025,12-11-2021,NL
0,2025,13-11-2021,NL
0,2025,14-11-2021,NL
2,2027,15-11-2021,NL
0,2027,16-11-2021,NL
4,2031,17-11-2021,NL
0,2031,18-11-2021,NL
4,2035,19-11-2021,NL
0,2035,20-11-2021,NL
0,2035,21-11-2021,NL
3,2038,22-11-2021,NL
0,2038,23-11-2021,NL
4,2042,24-11-2021,NL
0,2042,25-11-2021,NL
6,2048,26-11-2021,NL
0,2048,27-11-2021,NL
0,2048,28-11-2021,NL
9,2057,29-11-2021,NL
0,2057,30-11-2021,NL
2,2059,01-12-2021,NL
0,2059,02-12-2021,NL
5,2064,03-12-2021,NL
0,2064,04-12-2021,NL
0,2064,05-12-2021,NL
0,2064,06-12-2021,NL
7,2071,07-12-2021,NL
5,2076,08-12-2021,NL
0,2076,09-12-2021,NL
2,2078,10-12-2021,NL
0,2078,11-12-2021,NL
0,2078,12-12-2021,NL
15,2093,13-12-2021,NL
0,2093,14-12-2021,NL
13,2106,15-12-2021,NL
0,2106,16-12-2021,NL
46,2152,17-12-2021,NL
0,2152,18-12-2021,NL
61,2213,19-12-2021,NL
27,2240,20-12-2021,NL
27,2267,21-12-2021,NL
60,2327,22-12-2021,NL
100,2427,23-12-2021,NL
85,2512,24-12-2021,NL
0,2512,25-12-2021,NL
0,2512,26-12-2021,NL
0,2512,27-12-2021,NL
0,2512,28-12-2021,NL
861,3373,29-12-2021,NL
340,3713,30-12-2021,NL
436,4149,31-12-2021,NL
0,4149,01-01-2022,NL
0,4149,02-01-2022,NL
1403,5552,03-01-2022,NL
488,6040,04-01-2022,NL
491,6531,05-01-2022,NL
498,7029,06-01-2022,NL
479,7508,07-01-2022,NL
0,7508,08-01-2022,NL
0,7508,09-01-2022,NL
1873,9381,10-01-2022,NL
735,10116,11-01-2022,NL
711,10827,12-01-2022,NL
626,11453,13-01-2022,NL
521,11974,14-01-2022,NL
0,11974,15-01-2022,NL
0,11974,16-01-2022,NL
919,12893,17-01-2022,NL
292,13185,18-01-2022,NL
518,13703,19-01-2022,NL
362,14065,20-01-2022,NL
457,14522,21-01-2022,NL
0,14522,22-01-2022,NL
0,14522,23-01-2022,NL
0,14522,24-01-2022,NL
0,0,25-01-2020,Nova Scotia
0,0,26-01-2020,Nova Scotia
0,0,27-01-2020,Nova Scotia
0,0,28-01-2020,Nova Scotia
0,0,29-01-2020,Nova Scotia
0,0,30-01-2020,Nova Scotia
0,0,31-01-2020,Nova Scotia
0,0,01-02-2020,Nova Scotia
0,0,02-02-2020,Nova Scotia
0,0,03-02-2020,Nova Scotia
0,0,04-02-2020,Nova Scotia
0,0,05-02-2020,Nova Scotia
0,0,06-02-2020,Nova Scotia
0,0,07-02-2020,Nova Scotia
0,0,08-02-2020,Nova Scotia
0,0,09-02-2020,Nova Scotia
0,0,10-02-2020,Nova Scotia
0,0,11-02-2020,Nova Scotia
0,0,12-02-2020,Nova Scotia
0,0,13-02-2020,Nova Scotia
0,0,14-02-2020,Nova Scotia
0,0,15-02-2020,Nova Scotia
0,0,16-02-2020,Nova Scotia
0,0,17-02-2020,Nova Scotia
0,0,18-02-2020,Nova Scotia
0,0,19-02-2020,Nova Scotia
0,0,20-02-2020,Nova Scotia
0,0,21-02-2020,Nova Scotia
0,0,22-02-2020,Nova Scotia
0,0,23-02-2020,Nova Scotia
0,0,24-02-2020,Nova Scotia
0,0,25-02-2020,Nova Scotia
0,0,26-02-2020,Nova Scotia
0,0,27-02-2020,Nova Scotia
0,0,28-02-2020,Nova Scotia
0,0,29-02-2020,Nova Scotia
0,0,01-03-2020,Nova Scotia
0,0,02-03-2020,Nova Scotia
0,0,03-03-2020,Nova Scotia
0,0,04-03-2020,Nova Scotia
0,0,05-03-2020,Nova Scotia
0,0,06-03-2020,Nova Scotia
0,0,07-03-2020,Nova Scotia
0,0,08-03-2020,Nova Scotia
0,0,09-03-2020,Nova Scotia
0,0,10-03-2020,Nova Scotia
0,0,11-03-2020,Nova Scotia
0,0,12-03-2020,Nova Scotia
0,0,13-03-2020,Nova Scotia
0,0,14-03-2020,Nova Scotia
3,3,15-03-2020,Nova Scotia
2,5,16-03-2020,Nova Scotia
2,7,17-03-2020,Nova Scotia
5,12,18-03-2020,Nova Scotia
2,14,19-03-2020,Nova Scotia
1,15,20-03-2020,Nova Scotia
6,21,21-03-2020,Nova Scotia
7,28,22-03-2020,Nova Scotia
13,41,23-03-2020,Nova Scotia
10,51,24-03-2020,Nova Scotia
17,68,25-03-2020,Nova Scotia
5,73,26-03-2020,Nova Scotia
17,90,27-03-2020,Nova Scotia
20,110,28-03-2020,Nova Scotia
12,122,29-03-2020,Nova Scotia
5,127,30-03-2020,Nova Scotia
20,147,31-03-2020,Nova Scotia
26,173,01-04-2020,Nova Scotia
20,193,02-04-2020,Nova Scotia
14,207,03-04-2020,Nova Scotia
29,236,04-04-2020,Nova Scotia
26,262,05-04-2020,Nova Scotia
31,293,06-04-2020,Nova Scotia
17,310,07-04-2020,Nova Scotia
32,342,08-04-2020,Nova Scotia
31,373,09-04-2020,Nova Scotia
34,407,10-04-2020,Nova Scotia
21,428,11-04-2020,Nova Scotia
17,445,12-04-2020,Nova Scotia
29,474,13-04-2020,Nova Scotia
43,517,14-04-2020,Nova Scotia
32,549,15-04-2020,Nova Scotia
30,579,16-04-2020,Nova Scotia
27,606,17-04-2020,Nova Scotia
43,649,18-04-2020,Nova Scotia
26,675,19-04-2020,Nova Scotia
46,721,20-04-2020,Nova Scotia
16,737,21-04-2020,Nova Scotia
35,772,22-04-2020,Nova Scotia
55,827,23-04-2020,Nova Scotia
23,850,24-04-2020,Nova Scotia
15,865,25-04-2020,Nova Scotia
8,873,26-04-2020,Nova Scotia
27,900,27-04-2020,Nova Scotia
15,915,28-04-2020,Nova Scotia
20,935,29-04-2020,Nova Scotia
12,947,30-04-2020,Nova Scotia
12,959,01-05-2020,Nova Scotia
4,963,02-05-2020,Nova Scotia
8,971,03-05-2020,Nova Scotia
14,985,04-05-2020,Nova Scotia
6,991,05-05-2020,Nova Scotia
7,998,06-05-2020,Nova Scotia
9,1007,07-05-2020,Nova Scotia
1,1008,08-05-2020,Nova Scotia
3,1011,09-05-2020,Nova Scotia
7,1018,10-05-2020,Nova Scotia
1,1019,11-05-2020,Nova Scotia
1,1020,12-05-2020,Nova Scotia
4,1024,13-05-2020,Nova Scotia
2,1026,14-05-2020,Nova Scotia
8,1034,15-05-2020,Nova Scotia
3,1037,16-05-2020,Nova Scotia
3,1040,17-05-2020,Nova Scotia
3,1043,18-05-2020,Nova Scotia
1,1044,19-05-2020,Nova Scotia
1,1045,20-05-2020,Nova Scotia
1,1046,21-05-2020,Nova Scotia
1,1047,22-05-2020,Nova Scotia
1,1048,23-05-2020,Nova Scotia
1,1049,24-05-2020,Nova Scotia
1,1050,25-05-2020,Nova Scotia
2,1052,26-05-2020,Nova Scotia
1,1053,27-05-2020,Nova Scotia
2,1055,28-05-2020,Nova Scotia
0,1055,29-05-2020,Nova Scotia
1,1056,30-05-2020,Nova Scotia
0,1056,31-05-2020,Nova Scotia
1,1057,01-06-2020,Nova Scotia
0,1057,02-06-2020,Nova Scotia
1,1058,03-06-2020,Nova Scotia
0,1058,04-06-2020,Nova Scotia
0,1058,05-06-2020,Nova Scotia
0,1058,06-06-2020,Nova Scotia
1,1059,07-06-2020,Nova Scotia
0,1059,08-06-2020,Nova Scotia
1,1060,09-06-2020,Nova Scotia
1,1061,10-06-2020,Nova Scotia
0,1061,11-06-2020,Nova Scotia
0,1061,12-06-2020,Nova Scotia
0,1061,13-06-2020,Nova Scotia
0,1061,14-06-2020,Nova Scotia
0,1061,15-06-2020,Nova Scotia
0,1061,16-06-2020,Nova Scotia
0,1061,17-06-2020,Nova Scotia
0,1061,18-06-2020,Nova Scotia
0,1061,19-06-2020,Nova Scotia
0,1061,20-06-2020,Nova Scotia
0,1061,21-06-2020,Nova Scotia
0,1061,22-06-2020,Nova Scotia
0,1061,23-06-2020,Nova Scotia
0,1061,24-06-2020,Nova Scotia
0,1061,25-06-2020,Nova Scotia
0,1061,26-06-2020,Nova Scotia
0,1061,27-06-2020,Nova Scotia
0,1061,28-06-2020,Nova Scotia
0,1061,29-06-2020,Nova Scotia
1,1062,30-06-2020,Nova Scotia
1,1063,01-07-2020,Nova Scotia
1,1064,02-07-2020,Nova Scotia
0,1064,03-07-2020,Nova Scotia
0,1064,04-07-2020,Nova Scotia
0,1064,05-07-2020,Nova Scotia
1,1065,06-07-2020,Nova Scotia
0,1065,07-07-2020,Nova Scotia
1,1066,08-07-2020,Nova Scotia
0,1066,09-07-2020,Nova Scotia
0,1066,10-07-2020,Nova Scotia
0,1066,11-07-2020,Nova Scotia
0,1066,12-07-2020,Nova Scotia
0,1066,13-07-2020,Nova Scotia
0,1066,14-07-2020,Nova Scotia
1,1067,15-07-2020,Nova Scotia
0,1067,16-07-2020,Nova Scotia
0,1067,17-07-2020,Nova Scotia
0,1067,18-07-2020,Nova Scotia
0,1067,19-07-2020,Nova Scotia
0,1067,20-07-2020,Nova Scotia
0,1067,21-07-2020,Nova Scotia
0,1067,22-07-2020,Nova Scotia
0,1067,23-07-2020,Nova Scotia
0,1067,24-07-2020,Nova Scotia
0,1067,25-07-2020,Nova Scotia
0,1067,26-07-2020,Nova Scotia
0,1067,27-07-2020,Nova Scotia
0,1067,28-07-2020,Nova Scotia
0,1067,29-07-2020,Nova Scotia
0,1067,30-07-2020,Nova Scotia
2,1069,31-07-2020,Nova Scotia
0,1069,01-08-2020,Nova Scotia
2,1071,02-08-2020,Nova Scotia
0,1071,03-08-2020,Nova Scotia
0,1071,04-08-2020,Nova Scotia
0,1071,05-08-2020,Nova Scotia
0,1071,06-08-2020,Nova Scotia
0,1071,07-08-2020,Nova Scotia
0,1071,08-08-2020,Nova Scotia
0,1071,09-08-2020,Nova Scotia
0,1071,10-08-2020,Nova Scotia
0,1071,11-08-2020,Nova Scotia
0,1071,12-08-2020,Nova Scotia
0,1071,13-08-2020,Nova Scotia
1,1072,14-08-2020,Nova Scotia
2,1074,15-08-2020,Nova Scotia
0,1074,16-08-2020,Nova Scotia
1,1075,17-08-2020,Nova Scotia
0,1075,18-08-2020,Nova Scotia
1,1076,19-08-2020,Nova Scotia
1,1077,20-08-2020,Nova Scotia
0,1077,21-08-2020,Nova Scotia
1,1078,22-08-2020,Nova Scotia
2,1080,23-08-2020,Nova Scotia
0,1080,24-08-2020,Nova Scotia
0,1080,25-08-2020,Nova Scotia
1,1081,26-08-2020,Nova Scotia
0,1081,27-08-2020,Nova Scotia
2,1083,28-08-2020,Nova Scotia
0,1083,29-08-2020,Nova Scotia
0,1083,30-08-2020,Nova Scotia
2,1085,31-08-2020,Nova Scotia
0,1085,01-09-2020,Nova Scotia
0,1085,02-09-2020,Nova Scotia
0,1085,03-09-2020,Nova Scotia
0,1085,04-09-2020,Nova Scotia
0,1085,05-09-2020,Nova Scotia
0,1085,06-09-2020,Nova Scotia
1,1086,07-09-2020,Nova Scotia
0,1086,08-09-2020,Nova Scotia
0,1086,09-09-2020,Nova Scotia
0,1086,10-09-2020,Nova Scotia
0,1086,11-09-2020,Nova Scotia
0,1086,12-09-2020,Nova Scotia
0,1086,13-09-2020,Nova Scotia
0,1086,14-09-2020,Nova Scotia
0,1086,15-09-2020,Nova Scotia
0,1086,16-09-2020,Nova Scotia
0,1086,17-09-2020,Nova Scotia
0,1086,18-09-2020,Nova Scotia
0,1086,19-09-2020,Nova Scotia
0,1086,20-09-2020,Nova Scotia
0,1086,21-09-2020,Nova Scotia
1,1087,22-09-2020,Nova Scotia
0,1087,23-09-2020,Nova Scotia
0,1087,24-09-2020,Nova Scotia
0,1087,25-09-2020,Nova Scotia
0,1087,26-09-2020,Nova Scotia
0,1087,27-09-2020,Nova Scotia
0,1087,28-09-2020,Nova Scotia
0,1087,29-09-2020,Nova Scotia
1,1088,30-09-2020,Nova Scotia
0,1088,01-10-2020,Nova Scotia
1,1089,02-10-2020,Nova Scotia
0,1089,03-10-2020,Nova Scotia
0,1089,04-10-2020,Nova Scotia
0,1089,05-10-2020,Nova Scotia
0,1089,06-10-2020,Nova Scotia
0,1089,07-10-2020,Nova Scotia
0,1089,08-10-2020,Nova Scotia
0,1089,09-10-2020,Nova Scotia
3,1092,10-10-2020,Nova Scotia
0,1092,11-10-2020,Nova Scotia
0,1092,12-10-2020,Nova Scotia
0,1092,13-10-2020,Nova Scotia
0,1092,14-10-2020,Nova Scotia
0,1092,15-10-2020,Nova Scotia
1,1093,16-10-2020,Nova Scotia
2,1095,17-10-2020,Nova Scotia
2,1097,18-10-2020,Nova Scotia
0,1097,19-10-2020,Nova Scotia
0,1097,20-10-2020,Nova Scotia
0,1097,21-10-2020,Nova Scotia
0,1097,22-10-2020,Nova Scotia
0,1097,23-10-2020,Nova Scotia
3,1100,24-10-2020,Nova Scotia
0,1100,25-10-2020,Nova Scotia
1,1101,26-10-2020,Nova Scotia
1,1102,27-10-2020,Nova Scotia
0,1102,28-10-2020,Nova Scotia
0,1102,29-10-2020,Nova Scotia
2,1104,30-10-2020,Nova Scotia
5,1109,31-10-2020,Nova Scotia
2,1111,01-11-2020,Nova Scotia
2,1113,02-11-2020,Nova Scotia
1,1114,03-11-2020,Nova Scotia
4,1118,04-11-2020,Nova Scotia
1,1119,05-11-2020,Nova Scotia
2,1121,06-11-2020,Nova Scotia
4,1125,07-11-2020,Nova Scotia
3,1128,08-11-2020,Nova Scotia
1,1129,09-11-2020,Nova Scotia
3,1132,10-11-2020,Nova Scotia
2,1134,11-11-2020,Nova Scotia
0,1134,12-11-2020,Nova Scotia
2,1136,13-11-2020,Nova Scotia
6,1142,14-11-2020,Nova Scotia
2,1144,15-11-2020,Nova Scotia
2,1146,16-11-2020,Nova Scotia
5,1151,17-11-2020,Nova Scotia
3,1154,18-11-2020,Nova Scotia
1,1155,19-11-2020,Nova Scotia
5,1160,20-11-2020,Nova Scotia
8,1168,21-11-2020,Nova Scotia
11,1179,22-11-2020,Nova Scotia
11,1190,23-11-2020,Nova Scotia
37,1227,24-11-2020,Nova Scotia
16,1243,25-11-2020,Nova Scotia
14,1257,26-11-2020,Nova Scotia
8,1265,27-11-2020,Nova Scotia
14,1279,28-11-2020,Nova Scotia
10,1289,29-11-2020,Nova Scotia
16,1305,30-11-2020,Nova Scotia
10,1315,01-12-2020,Nova Scotia
17,1332,02-12-2020,Nova Scotia
11,1343,03-12-2020,Nova Scotia
15,1358,04-12-2020,Nova Scotia
6,1364,05-12-2020,Nova Scotia
4,1368,06-12-2020,Nova Scotia
8,1376,07-12-2020,Nova Scotia
7,1383,08-12-2020,Nova Scotia
6,1389,09-12-2020,Nova Scotia
4,1393,10-12-2020,Nova Scotia
9,1402,11-12-2020,Nova Scotia
7,1409,12-12-2020,Nova Scotia
6,1415,13-12-2020,Nova Scotia
5,1420,14-12-2020,Nova Scotia
6,1426,15-12-2020,Nova Scotia
4,1430,16-12-2020,Nova Scotia
6,1436,17-12-2020,Nova Scotia
5,1441,18-12-2020,Nova Scotia
2,1443,19-12-2020,Nova Scotia
2,1445,20-12-2020,Nova Scotia
2,1447,21-12-2020,Nova Scotia
7,1454,22-12-2020,Nova Scotia
4,1458,23-12-2020,Nova Scotia
7,1465,24-12-2020,Nova Scotia
0,1465,25-12-2020,Nova Scotia
9,1474,26-12-2020,Nova Scotia
3,1477,27-12-2020,Nova Scotia
1,1478,28-12-2020,Nova Scotia
2,1480,29-12-2020,Nova Scotia
3,1483,30-12-2020,Nova Scotia
3,1486,31-12-2020,Nova Scotia
11,1497,01-01-2021,Nova Scotia
2,1499,02-01-2021,Nova Scotia
2,1501,03-01-2021,Nova Scotia
4,1505,04-01-2021,Nova Scotia
3,1508,05-01-2021,Nova Scotia
12,1520,06-01-2021,Nova Scotia
4,1524,07-01-2021,Nova Scotia
2,1526,08-01-2021,Nova Scotia
2,1528,09-01-2021,Nova Scotia
0,1528,10-01-2021,Nova Scotia
5,1533,11-01-2021,Nova Scotia
1,1534,12-01-2021,Nova Scotia
8,1542,13-01-2021,Nova Scotia
6,1548,14-01-2021,Nova Scotia
2,1550,15-01-2021,Nova Scotia
4,1554,16-01-2021,Nova Scotia
3,1557,17-01-2021,Nova Scotia
0,1557,18-01-2021,Nova Scotia
4,1561,19-01-2021,Nova Scotia
3,1564,20-01-2021,Nova Scotia
2,1566,21-01-2021,Nova Scotia
4,1570,22-01-2021,Nova Scotia
1,1571,23-01-2021,Nova Scotia
0,1571,24-01-2021,Nova Scotia
0,1571,25-01-2021,Nova Scotia
1,1572,26-01-2021,Nova Scotia
4,1576,27-01-2021,Nova Scotia
0,1576,28-01-2021,Nova Scotia
1,1577,29-01-2021,Nova Scotia
3,1580,30-01-2021,Nova Scotia
0,1580,31-01-2021,Nova Scotia
1,1581,01-02-2021,Nova Scotia
1,1582,02-02-2021,Nova Scotia
1,1583,03-02-2021,Nova Scotia
1,1584,04-02-2021,Nova Scotia
0,1584,05-02-2021,Nova Scotia
0,1584,06-02-2021,Nova Scotia
1,1585,07-02-2021,Nova Scotia
1,1586,08-02-2021,Nova Scotia
1,1587,09-02-2021,Nova Scotia
1,1588,10-02-2021,Nova Scotia
2,1590,11-02-2021,Nova Scotia
0,1590,12-02-2021,Nova Scotia
2,1592,13-02-2021,Nova Scotia
1,1593,14-02-2021,Nova Scotia
1,1594,15-02-2021,Nova Scotia
3,1597,16-02-2021,Nova Scotia
4,1601,17-02-2021,Nova Scotia
1,1602,18-02-2021,Nova Scotia
2,1604,19-02-2021,Nova Scotia
4,1608,20-02-2021,Nova Scotia
1,1609,21-02-2021,Nova Scotia
1,1610,22-02-2021,Nova Scotia
3,1613,23-02-2021,Nova Scotia
3,1616,24-02-2021,Nova Scotia
8,1624,25-02-2021,Nova Scotia
10,1634,26-02-2021,Nova Scotia
4,1638,27-02-2021,Nova Scotia
3,1641,28-02-2021,Nova Scotia
1,1642,01-03-2021,Nova Scotia
1,1643,02-03-2021,Nova Scotia
3,1646,03-03-2021,Nova Scotia
3,1649,04-03-2021,Nova Scotia
2,1651,05-03-2021,Nova Scotia
6,1657,06-03-2021,Nova Scotia
2,1659,07-03-2021,Nova Scotia
0,1659,08-03-2021,Nova Scotia
5,1664,09-03-2021,Nova Scotia
1,1665,10-03-2021,Nova Scotia
0,1665,11-03-2021,Nova Scotia
0,1665,12-03-2021,Nova Scotia
4,1669,13-03-2021,Nova Scotia
1,1670,14-03-2021,Nova Scotia
0,1670,15-03-2021,Nova Scotia
2,1672,16-03-2021,Nova Scotia
2,1674,17-03-2021,Nova Scotia
3,1677,18-03-2021,Nova Scotia
3,1680,19-03-2021,Nova Scotia
2,1682,20-03-2021,Nova Scotia
6,1688,21-03-2021,Nova Scotia
2,1690,22-03-2021,Nova Scotia
1,1691,23-03-2021,Nova Scotia
5,1696,24-03-2021,Nova Scotia
3,1699,25-03-2021,Nova Scotia
5,1704,26-03-2021,Nova Scotia
5,1709,27-03-2021,Nova Scotia
2,1711,28-03-2021,Nova Scotia
0,1711,29-03-2021,Nova Scotia
3,1714,30-03-2021,Nova Scotia
2,1716,31-03-2021,Nova Scotia
3,1719,01-04-2021,Nova Scotia
9,1728,02-04-2021,Nova Scotia
4,1732,03-04-2021,Nova Scotia
7,1739,04-04-2021,Nova Scotia
2,1741,05-04-2021,Nova Scotia
6,1747,06-04-2021,Nova Scotia
2,1749,07-04-2021,Nova Scotia
5,1754,08-04-2021,Nova Scotia
2,1756,09-04-2021,Nova Scotia
7,1763,10-04-2021,Nova Scotia
5,1768,11-04-2021,Nova Scotia
7,1775,12-04-2021,Nova Scotia
6,1781,13-04-2021,Nova Scotia
2,1783,14-04-2021,Nova Scotia
3,1786,15-04-2021,Nova Scotia
6,1792,16-04-2021,Nova Scotia
8,1800,17-04-2021,Nova Scotia
7,1807,18-04-2021,Nova Scotia
15,1822,19-04-2021,Nova Scotia
9,1831,20-04-2021,Nova Scotia
25,1856,21-04-2021,Nova Scotia
38,1894,22-04-2021,Nova Scotia
44,1938,23-04-2021,Nova Scotia
52,1990,24-04-2021,Nova Scotia
63,2053,25-04-2021,Nova Scotia
66,2119,26-04-2021,Nova Scotia
96,2215,27-04-2021,Nova Scotia
75,2290,28-04-2021,Nova Scotia
70,2360,29-04-2021,Nova Scotia
67,2427,30-04-2021,Nova Scotia
148,2575,01-05-2021,Nova Scotia
133,2708,02-05-2021,Nova Scotia
